type,ent_uri,pred,val_pred,val_gold,abs,found,verif,reason
FN,Brian_Patrick_Regan,birthName,,Brian Patrick Regan,"Brian Patrick Regan (born October 23, 1962, in New York City, New York) is a former master sergeant in the United States Air Force who was convicted of offering to sell secret information to foreign governments.",TRUE,TRUE,
FP_new,Carol_Hughes_%28politician%29,birthName,Carol R.Hughes,,"Carol R. Hughes MP (born November 26, 1958 in Val Caron, Ontario) is a Canadian politician, who has represented the electoral district of Algoma—Manitoulin—Kapuskasing in the House of Commons of Canada since 2008. She is a member of the New Democratic Party. Prior to being elected, she worked as a staff representative for the Canadian Labour Congress. She ran as the NDP's candidate in the 2004 election and the 2006 election, losing to Liberal incumbent Brent St. Denis both times. Hughes endorsed Niki Ashton in the 2012 NDP leadership election, and Charlie Angus in the 2017 leadership election.",FALSE,TRUE,
FP_new,Catharine_Carter_Critcher,label,Catharine Carter Critcher,,"Catharine (sometimes Catherine) Carter Critcher (September 13, 1868 – June 11, 1964) was an American painter. A native of Westmoreland County, Virginia, she worked in Paris and Washington, D.C. before becoming, in 1924, a member of the Taos Society of Artists, the only woman ever elected to that body. She was a long time member of the Arts Club of Washington.",TRUE,TRUE,
FN,Charles_J%2E_Pedersen,birthName,,Charles John Pedersen,"Charles John Pedersen (Japanese: 安井 良男, October 3, 1904 – October 26, 1989) was an American organic chemist best known for describing methods of synthesizing crown ethers during his entire 42-year career as a chemist for DuPont at DuPont Experimental Station in Wilmington, Delaware and at DuPont's Jackson Laboratory in Deepwater, New Jersey. Often associated with Reed McNeil Izatt, Pedersen also shared the Nobel Prize in Chemistry in 1987 with Donald J. Cram and Jean-Marie Lehn. He is the only Nobel Prize laureate born in Korea other than Peace Prize laureate Kim Dae-jung.",TRUE,TRUE,
FN,Charles_W%2E_Henderson,birthName,,Charles William Henderson,"Charles William Henderson (born August 26, 1948) is a retired Marine Corps Warrant Officer and an author based in Colorado. Henderson is best known for his 2 biographies, Marine Sniper: 93 Confirmed Kills and Silent Warrior about Marine Corps Sniper Carlos Hathcock.",TRUE,TRUE,
FP_new,Charlotte_D%27Alessio,label,Charlotte Briar Christina D'Alessio,,"Charlotte Briar Christina D’Alessio (born Briar Christina D’Alessio; May 5, 1998) is a Canadian model and social media influencer. She was discovered at Coachella.",FALSE,FALSE,LCE
FP_different,Charlotte_D%27Alessio,birthName,Charlotte Briar Christina D'Alessio,Briar Christina D'Alessio,"Charlotte Briar Christina D’Alessio (born Briar Christina D’Alessio; May 5, 1998) is a Canadian model and social media influencer. She was discovered at Coachella.",TRUE,FALSE,LCE
FP_new,Charlotte_D%27Alessio,label,Charlotte D'Alessio,,"Charlotte Briar Christina D’Alessio (born Briar Christina D’Alessio; May 5, 1998) is a Canadian model and social media influencer. She was discovered at Coachella.",FALSE,TRUE,
FN,Charlotte_D%27Alessio,birthName,,Briar Christina D'Alessio,"Charlotte Briar Christina D’Alessio (born Briar Christina D’Alessio; May 5, 1998) is a Canadian model and social media influencer. She was discovered at Coachella.",TRUE,TRUE,
FP_different,Charlotte_D%27Alessio,birthName,Charlotte Briar Christina D’Alessio,Briar Christina D'Alessio,"Charlotte Briar Christina D’Alessio (born Briar Christina D’Alessio; May 5, 1998) is a Canadian model and social media influencer. She was discovered at Coachella.",TRUE,FALSE,LCE
FN,Chris_Gheysens,birthName,,Chris Gheysens,"Chris Gheysens (born March 31, 1971) is an American businessman who serves as the President and Chief Executive Officer of Wawa Inc., a privately held chain of convenience store and gas stations with over 900 locations along the East Coast of the United States.",TRUE,TRUE,
FN,Clara_Maniu,birthName,,Clara Coroianu,"Clara Maniu (born Clara Coroianu; 10 January 1842 – 29 July 1929) was a Romanian feminist and suffragist. She was the president of the Romanian women's movement organisation Reuniunea Femeilor Române Sălăjene (R.F.R.S) from 1881 to 1897. She was born in 1842 in Nagyderzsida, Kingdom of Hungary (now Bobota, in Sălaj County, Romania). Her father, Demetriu Coroianu, was a Greek-Catholic priest, while her mother, Iuliana Pop, was the granddaughter of protopope Grigorie Pop from Craidorolț.",TRUE,TRUE,
FN,Columbus_O%27Donnell_Iselin,birthYear,,1904,"Columbus O'Donnell Iselin (1904–1971) was an American oceanographer. He was the director of the Woods Hole Oceanographic Institution from 1940 to 1950, and from 1956 to 1960. He was Professor of Physical Oceanography at Harvard University and the Massachusetts Institute of Technology (MIT).",TRUE,TRUE,
FN,Columbus_O%27Donnell_Iselin,deathYear,,1971,"Columbus O'Donnell Iselin (1904–1971) was an American oceanographer. He was the director of the Woods Hole Oceanographic Institution from 1940 to 1950, and from 1956 to 1960. He was Professor of Physical Oceanography at Harvard University and the Massachusetts Institute of Technology (MIT).",TRUE,TRUE,
FN,Concha_Michel,birthName,,Concha Michel,"Concha Michel (1899–1990) was a singer-songwriter, political activist, playwright, and a researcher who published several projects on the culture of indigenous communities. She was one of the few women who performed in the corrido style. She created the Institute of Folklore in Michoacan and was one of the first collectors of folklore and preservers of the traditions of the Mexican people. She was a cultural icon having relationships with two presidents, and a broad range of Mexico's most prominent artists including Diego Rivera, Frida Kahlo, Guadalupe Marín, Tina Modotti, Elena Poniatowska, Anita Brenner and others.",TRUE,TRUE,
FN,Cyril_Herbert_Williams,birthYear,,1908,Cyril Herbert Williams CMG OBE (1908-1983) was Provincial Commissioner of the Nyanza Province of Kenya (1951–56).,TRUE,TRUE,
FN,Cyril_Herbert_Williams,deathYear,,1983,Cyril Herbert Williams CMG OBE (1908-1983) was Provincial Commissioner of the Nyanza Province of Kenya (1951–56).,TRUE,TRUE,
FN,Cyril_Herbert_Williams,label,,Cyril Herbert Williams,Cyril Herbert Williams CMG OBE (1908-1983) was Provincial Commissioner of the Nyanza Province of Kenya (1951–56).,TRUE,TRUE,
FN,Damian_Sims,birthDate,,1986-03-26,"Damian Sims (born March 26, 1986) is a former professional Canadian football running back. He was signed by the BC Lions of the Canadian Football League as a street free agent in 2009. He played college football for the Iowa Hawkeyes. His uncle is fellow BC Lion, Korey Banks.",TRUE,TRUE,
FN,Damian_Sims,birthYear,,1986,"Damian Sims (born March 26, 1986) is a former professional Canadian football running back. He was signed by the BC Lions of the Canadian Football League as a street free agent in 2009. He played college football for the Iowa Hawkeyes. His uncle is fellow BC Lion, Korey Banks.",TRUE,TRUE,
FP_different,Daniel_Noriega,label,Daniel Noriega Acosta,Daniel Noriega,Daniel Noriega Acosta (born 30 March 1977 in Puerto Ordaz) is a retired Venezuelan football striker who made a total number of 38 appearances (five goals) for the Venezuela national team between 1996 and 2005.,TRUE,FALSE,LCE
FN,Daniel_Tupou,birthDate,,1991-06-17,"Daniel Tupou (born 17 June 1991) is a professional rugby league footballer who plays on the wing for the Sydney Roosters in the NRL. He has played for Tonga and Australia at international level. Tupou has played for the City Origin, New South Wales in the State of Origin series and Prime Minister's XIII sides. He won the 2013, 2018 and 2019 NRL Grand Final with the Roosters.",TRUE,TRUE,
FN,Daniel_Tupou,birthYear,,1991,"Daniel Tupou (born 17 June 1991) is a professional rugby league footballer who plays on the wing for the Sydney Roosters in the NRL. He has played for Tonga and Australia at international level. Tupou has played for the City Origin, New South Wales in the State of Origin series and Prime Minister's XIII sides. He won the 2013, 2018 and 2019 NRL Grand Final with the Roosters.",TRUE,TRUE,
FN,Daphne_Brooker,birthName,,Daphne Elizabeth Brooker,"Daphne Elizabeth Brooker (née Beacon, 8 June 1927 – 2 February 2012) was a British model, costume designer, and a professor and head of fashion at Kingston University for three decades, where she had ""a leading role in the teaching of fashion"".",TRUE,TRUE,
FN,Dave_Coskunian,label,,Dave Coskunian,"Davit ""Dave Coskunian"" Çoşkun was a Turkish-American soccer player of Armenian descent who earned three caps with the U.S. national team. He played one season in the National Professional Soccer League and one in the North American Soccer League.",TRUE,TRUE,
FP_new,Dave_Coskunian,birthYear,1976,,"Davit ""Dave Coskunian"" Çoşkun was a Turkish-American soccer player of Armenian descent who earned three caps with the U.S. national team. He played one season in the National Professional Soccer League and one in the North American Soccer League.",FALSE,FALSE,FH
FP_new,Dave_Coskunian,birthYear,1904,,"Davit ""Dave Coskunian"" Çoşkun was a Turkish-American soccer player of Armenian descent who earned three caps with the U.S. national team. He played one season in the National Professional Soccer League and one in the North American Soccer League.",FALSE,FALSE,FH
FP_new,Dave_Coskunian,birthYear,1957,,"Davit ""Dave Coskunian"" Çoşkun was a Turkish-American soccer player of Armenian descent who earned three caps with the U.S. national team. He played one season in the National Professional Soccer League and one in the North American Soccer League.",FALSE,FALSE,FH
FP_new,Dave_Coskunian,birthYear,1982,,"Davit ""Dave Coskunian"" Çoşkun was a Turkish-American soccer player of Armenian descent who earned three caps with the U.S. national team. He played one season in the National Professional Soccer League and one in the North American Soccer League.",FALSE,FALSE,FH
FP_new,Dave_Coskunian,birthYear,1925,,"Davit ""Dave Coskunian"" Çoşkun was a Turkish-American soccer player of Armenian descent who earned three caps with the U.S. national team. He played one season in the National Professional Soccer League and one in the North American Soccer League.",FALSE,FALSE,FH
FP_new,Dave_Coskunian,birthYear,1944,,"Davit ""Dave Coskunian"" Çoşkun was a Turkish-American soccer player of Armenian descent who earned three caps with the U.S. national team. He played one season in the National Professional Soccer League and one in the North American Soccer League.",FALSE,FALSE,FH
FN,David_Leviathan,birthName,,David Leviathan,"David Leviathan (born 6 August 1950) is an Israeli painter, sculptor, and poet.",TRUE,TRUE,
FN,David_Shore,birthName,,David Shore,"David Shore (born July 3, 1959) is a Canadian television writer. Shore worked on Family Law, NYPD Blue and Due South, also producing many episodes of the latter. He created the critically acclaimed series House and more recently, Battle Creek and The Good Doctor.",TRUE,TRUE,
FN,David_Shore,birthDate,,1959-07-03,"David Shore (born July 3, 1959) is a Canadian television writer. Shore worked on Family Law, NYPD Blue and Due South, also producing many episodes of the latter. He created the critically acclaimed series House and more recently, Battle Creek and The Good Doctor.",TRUE,TRUE,
FN,David_Shore,birthYear,,1959,"David Shore (born July 3, 1959) is a Canadian television writer. Shore worked on Family Law, NYPD Blue and Due South, also producing many episodes of the latter. He created the critically acclaimed series House and more recently, Battle Creek and The Good Doctor.",TRUE,TRUE,
FN,DeAndre_Wright,birthDate,,1986-04-13,"DeAndre Scott Wright (born April 13, 1986) is an American football cornerback who is currently a free agent. He was drafted by the New York Giants in the sixth round of the 2009 NFL Draft. He played college football at New Mexico. Wright has also been a member of the Detroit Lions, Minnesota Vikings and Cleveland Browns.he now coaches the stars defense",TRUE,TRUE,
FN,Debendra_Nath_Roy,birthYear,,1955,"Debendra Nath Roy (1955 – 13 July 2020) was an Indian politician. He was elected to the West Bengal Legislative Assembly from Hemtabad in the 2016 West Bengal Legislative Assembly election as a member of the Communist Party of India (Marxist) and later joined the Bharatiya Janata Party. In May 2019, he along with Subhranshu Roy, Tushar Kanti Bhattacharya and more than 50 Councillors joined the Bharatiya Janata Party in the presence of senior BJP leaders Mukul Roy and Kailash Vijayvargiya.",TRUE,TRUE,
FP_new,Debendra_Nath_Roy,birthDate,1955-07-19,,"Debendra Nath Roy (1955 – 13 July 2020) was an Indian politician. He was elected to the West Bengal Legislative Assembly from Hemtabad in the 2016 West Bengal Legislative Assembly election as a member of the Communist Party of India (Marxist) and later joined the Bharatiya Janata Party. In May 2019, he along with Subhranshu Roy, Tushar Kanti Bhattacharya and more than 50 Councillors joined the Bharatiya Janata Party in the presence of senior BJP leaders Mukul Roy and Kailash Vijayvargiya.",FALSE,FALSE,AC
